"Coach","Year","Rating","Rank"
"John McKay",1973,1661.39071988103,6
"John McKay",1974,1683.71378561365,2
"John McKay",1975,1628.94728660488,8
"John McKnight",1922,1500.77301024366,106
"John Mumford",2003,1399.65764116075,1920
"John Mumford",2015,1392.45158683152,2134
"John N. Stone",1908,1456.24416210858,444
"John O. ""Buddy"" Brothers",1946,1566.45825432926,11
"John O. ""Buddy"" Brothers",1947,1516.14898467875,51
"John O. ""Buddy"" Brothers",1948,1443.85025177867,1164
"John O. ""Buddy"" Brothers",1949,1450.6362572833,1170
"John O. ""Buddy"" Brothers",1950,1502.93420185567,96
"John O. ""Buddy"" Brothers",1951,1526.17540655178,40
"John O. ""Buddy"" Brothers",1952,1539.97909509625,24
"John O. Miller",1899,NA,NA
"John O. Miller",1901,NA,NA
"John O. Miller",1902,NA,NA
"John O. Miller",1903,NA,NA
"John O. Miller",1904,NA,NA
"John O. Miller",1905,1510,38
"John O. Miller",1906,1517.06853333898,27
"John O. Miller",1907,1512.80140000423,33
"John O. Roning",1951,1461.94122784849,1198
"John O. Roning",1952,1439.23461451514,1226
"John O. Roning",1953,1482.100021032,1190
"John O. Roning",1954,1504.26756960748,76
"John O'Hara",1983,NA,NA
"John O'Hara",1984,1526.82815957316,53
"John O'Hara",1985,1519.51373424348,53
"John O'Hara",1986,1501.85009267384,93
"John O'Hara",1987,1462.98078982189,1676
"John O'Hara",1988,1447.11963040373,1703
"John O'Hara",1989,1480.53769988654,1674
"John P. ""Clipper"" Smith",1931,1476.6653285878,873
"John P. ""Clipper"" Smith",1932,1484.88324403956,870
"John P. ""Clipper"" Smith",1933,1444.75028826942,934
"John P. ""Johnny"" Poe",1896,1520,7
"John P. Gregg",1899,1481.36364429306,189
"John P. Michelosen",1955,1533.4105220953,31
"John P. Michelosen",1956,1570.08450301005,16
"John P. Michelosen",1957,1524.31336840524,41
"John P. Michelosen",1958,1530.81247940908,39
"John P. Michelosen",1959,1531.22937202956,36
"John P. Michelosen",1960,1543.85151432515,28
"John P. Michelosen",1961,1494.14992170074,1251
"John P. Michelosen",1962,1502.55215508593,79
"John P. Michelosen",1963,1578.060483588,14
"John P. Michelosen",1964,1541.15319988557,28
"John P. Michelosen",1965,1495.99684142997,1286
"John Peden",1915,NA,NA
"John Pont",1956,1547.55931550992,30
"John Pont",1957,1567.06269794598,16
"John Pont",1958,1559.63355327173,19
"John Pont",1959,1545.74228693405,26
"John Pont",1960,1529.95799557062,38
"John Pont",1961,1523.30899748082,44
"John Pont",1962,1542.64034178529,31
"John Pont",1965,1465.77981969335,1365
"John Pont",1966,1417.16515539849,1404
"John Pont",1967,1518.57145283064,49
"John Pont",1968,1527.36652574715,44
"John Pont",1969,1491.99524132998,1352
"John Pont",1970,1419.89387982116,1460
"John Pont",1971,1416.32958940634,1479
"John Pont",1972,1443.50343964778,1479
"John Pont",1973,1442.37328935011,1498
"John Pont",1974,1429.6927352472,1526
"John Pont",1975,1406.348979285,1538
"John Pont",1976,1372.72722052252,1557
"John Pont",1977,1358.52092520897,1572
"John R. ""Chief"" Bender",1906,NA,NA
"John R. ""Chief"" Bender",1907,1509.69796443966,38
"John R. ""Chief"" Bender",1912,1512.93168209606,37
"John R. ""Chief"" Bender",1913,1491.32743964072,500
"John R. ""Chief"" Bender",1914,1466.01278816389,571
"John R. ""Chief"" Bender",1915,1442.85268362966,602
"John R. ""Chief"" Bender",1916,1511.43271958169,41
"John R. ""Chief"" Bender",1919,1494.9482308633,596
"John R. ""Chief"" Bender",1920,1498.66034610578,559
"John R. ""Dinny"" McNamara",1935,1510.57531445977,50
"John R. Rhodes",1930,1493.07521171677,803
"John R. Rhodes",1931,1495.96189057384,793
"John R. Rhodes",1932,1476.79412846481,884
"John R. Richards",1911,1531.03227705071,13
"John R. Richards",1912,1513.1077645199,34
"John R. Richards",1917,1516.42340590054,31
"John R. Richards",1919,1511.04830910843,37
"John R. Richards",1920,1530.75691891282,23
"John R. Richards",1921,1559.2008650755,7
"John R. Richards",1922,1539.37795587551,15
"John R. Stiegman",1956,1479.8511144615,1237
"John R. Stiegman",1957,1495.97210016322,1189
"John R. Stiegman",1958,1496.97907512242,1191
"John R. Stiegman",1959,1508.33291121597,64
"John Ralston",1959,1451.66102967009,1315
"John Ralston",1960,1493.6681455157,1244
"John Ralston",1961,1539.02869924159,36
"John Ralston",1962,1544.85298931232,29
"John Ralston",1963,1483.81917601081,1320
"John Ralston",1964,1492.15783105137,1308
"John Ralston",1965,1524.06432940979,40
"John Ralston",1966,1512.68471419934,52
"John Ralston",1967,1504.65425401676,68
"John Ralston",1968,1507.5539223225,59
"John Ralston",1969,1541.395213788,33
"John Ralston",1970,1576.23257615494,18
"John Ralston",1971,1608.05853634887,15
"John Ralston",1993,1444.46656379852,1763
"John Ralston",1994,1416.53844586348,1791
"John Ralston",1995,1414.10119375288,1806
"John Ralston",1996,1404.83279387036,1817
"John Ray",1969,1456.39778075671,1427
"John Ray",1970,1422.13042264298,1458
"John Ray",1971,1418.43275945337,1477
"John Ray",1972,1407.74264573833,1494
"John Robert Bell",1957,1499.12324349844,1122
"John Robinson (1)",1976,1596.12899142841,12
"John Robinson (1)",1977,1595.78582444591,13
"John Robinson (1)",1978,1660.59647741166,4
"John Robinson (1)",1979,1682.60228867091,3
"John Robinson (1)",1980,1670.17908749218,3
"John Robinson (1)",1981,1650.72400536623,5
"John Robinson (1)",1982,1633.30982165483,7
"John Robinson (1)",1993,1544.02127415727,36
"John Robinson (1)",1994,1587.08871037308,17
"John Robinson (1)",1995,1597.52733756512,17
"John Robinson (1)",1996,1558.07711935724,35
"John Robinson (1)",1997,1550.43379727528,39
"John Robinson (1)",1999,1476.7470917002,1802
"John Robinson (1)",2000,1518.17533682601,64
"John Robinson (1)",2001,1487.98921995268,1805
"John Robinson (1)",2002,1480.17609512693,1835
"John Robinson (1)",2003,1490.56076986886,1821
"John Robinson (1)",2004,1427.74529298423,1922
"John Russ",1906,1471.14876809605,383
"John Sitt",1919,1480.44942070532,659
"John T. Rogers",1899,NA,NA
"John T. Rogers",1900,NA,NA
"John Thompson",2003,1424.83226263144,1910
"John Thompson",2004,1401.58310429827,1939
"John Thompson",2012,1544.1461483467,53
"John Thompson",2013,1544.20845226927,58
"John Tobin & Harry Ludlow",1905,1490.05807977419,320
"John Tomlin",1943,1460.0489926669,1072
"John Toner",1966,1480.43954842959,1350
"John Toner",1967,1475.9692273953,1385
"John Toner",1968,1481.94832007722,1376
"John Toner",1969,1486.72937794386,1377
"John Toner",1970,1469.77090266687,1423
"John W. ""Jack"" Watson",1916,1462.78566517215,619
"John W. ""Jack"" Watson",1917,1514.91925431491,34
"John W. Gill",1942,1509.70279778166,56
"John W. Gill",1943,1518.59374550253,42
"John W. Gill",1944,1513.77146494054,52
"John W. Gill",1945,1500.45018359036,109
"John W. Gill",1946,1501.77739346176,96
"John W. Gill",1947,1511.46551725242,60
"John W. Gill",1948,1515.77781695273,53
"John W. Gill",1949,1492.02267625137,1088
"John W. Gill",1950,1485.14520000918,1133
"John W. Gill",1951,1500.65452416768,121
"John W. Gill",1952,1500.7927192715,107
"John W. Hancock",1927,1506.89107210113,58
"John W. Hancock",1928,1486.49095605978,809
"John W. Hancock",1929,1465.50723630132,854
"John W. Heisman",1893,1490.21583382825,43
"John W. Heisman",1894,1503.24552819818,32
"John W. Heisman",1895,1501.53918914402,40
"John W. Heisman",1896,1490.99952473823,92
"John W. Heisman",1897,1493.24964355367,104
"John W. Heisman",1898,1506.40896258618,33
"John W. Heisman",1899,1513.98812368514,17
"John W. Heisman",1900,1547.71769977459,3
"John W. Heisman",1901,1543.89131307749,6
"John W. Heisman",1902,1572.9564923095,2
"John W. Heisman",1903,1558.51606587709,5
"John W. Heisman",1904,1558.26034147066,7
"John W. Heisman",1905,1576.94581301623,3
"John W. Heisman",1906,1553.01634365299,5
"John W. Heisman",1907,1525.60343876212,16
"John W. Heisman",1908,1525.95512320787,19
"John W. Heisman",1909,1544.48286655729,9
"John W. Heisman",1910,1522.09666296466,24
"John W. Heisman",1911,1524.09414878988,20
"John W. Heisman",1912,1525.42704036946,18
"John W. Heisman",1913,1520.17521392427,22
"John W. Heisman",1914,1526.1513464103,19
"John W. Heisman",1915,1568.52803373112,6
"John W. Heisman",1916,1594.81577190925,1
"John W. Heisman",1917,1605.91217726759,1
"John W. Heisman",1918,1592.03923173785,1
"John W. Heisman",1919,1570.66419953996,3
"John W. Heisman",1924,1507.78894169518,57
"John W. Heisman",1925,1496.08905950352,701
"John W. Heisman",1926,1461.93348909159,828
"John W. Heisman",1927,1458.364516305,839
"John W. Hollister",1896,1480.01146728659,114
"John W. Mayhew",1909,1528.32918585326,18
"John W. Mayhew",1910,1482.04376378558,466
"John W. Wilce",1913,1489.51698563742,513
"John W. Wilce",1914,1495.07906445244,492
"John W. Wilce",1915,1516.96104226506,31
"John W. Wilce",1916,1552.37867045092,6
"John W. Wilce",1917,1586.60045867949,2
"John W. Wilce",1918,1531.49913253898,13
"John W. Wilce",1919,1557.65533862652,7
"John W. Wilce",1920,1568.51038532584,5
"John W. Wilce",1921,1564.3589331098,6
"John W. Wilce",1922,1527.88824114999,19
"John W. Wilce",1923,1504.38341868283,74
"John W. Wilce",1924,1493.74873624469,712
"John W. Wilce",1925,1478.95720959345,789
"John W. Wilce",1926,1498.15231116409,687
"John W. Wilce",1927,1479.43201742686,809
"John W. Wilce",1928,1494.17418892545,767
"John Walker",1903,NA,NA
"Johnny ""Red"" Floyd",1917,NA,NA
"Johnny ""Red"" Floyd",1929,1441.72674258684,872
"Johnny ""Red"" Floyd",1935,1509.18949514767,53
"Johnny ""Red"" Floyd",1936,1526.14659957791,34
"Johnny ""Red"" Floyd",1937,1538.37454003394,23
"Johnny ""Red"" Floyd",1938,1517.83849786198,40
"Johnny Cain",1937,1480.41480264525,951
"Johnny Cain",1938,1478.63749556915,959
"Johnny Cain",1939,1484.70312133569,965
"Johnny Cain",1940,1481.74905559575,981
"Johnny Cain",1941,1459.68097238511,1029
"Johnny Cain",1946,1484.36117507746,1073
"Johnny F. ""John"" Maulbetsch",1921,1494.74158257334,637
"Johnny F. ""John"" Maulbetsch",1922,1483.06020834305,725
"Johnny F. ""John"" Maulbetsch",1923,1445.95278205562,779
"Johnny F. ""John"" Maulbetsch",1924,1475.00952163124,777
"Johnny F. ""John"" Maulbetsch",1925,1461.22529201769,808
"Johnny F. ""John"" Maulbetsch",1926,1459.03029118376,831
"Johnny F. ""John"" Maulbetsch",1927,1466.14919907223,831
"Johnny F. ""John"" Maulbetsch",1928,1447.94262519251,854
"Johnny F. ""John"" Maulbetsch",1929,1461.63253470234,860
"Johnny F. ""John"" Maulbetsch",1930,1452.01318623855,888
"Johnny Griffith",1961,1468.00012443887,1324
"Johnny Griffith",1962,1448.75886255381,1349
"Johnny Griffith",1963,1474.75207234769,1330
"Johnny Majors",1968,1468.64904679425,1396
"Johnny Majors",1969,1451.74967504053,1432
"Johnny Majors",1970,1471.6876964198,1418
"Johnny Majors",1971,1512.53446219113,49
"Johnny Majors",1972,1491.40140359048,1389
"Johnny Majors",1973,1520.36495333895,45
"Johnny Majors",1974,1547.83945621981,29
"Johnny Majors",1975,1559.36584851267,26
"Johnny Majors",1976,1637.02847675101,5
"Johnny Majors",1977,1555.85595077299,30
"Johnny Majors",1978,1548.40325724225,35
"Johnny Majors",1979,1550.79850039297,30
"Johnny Majors",1980,1526.15327784704,45
"Johnny Majors",1981,1552.65833532135,33
"Johnny Majors",1982,1541.95669955639,37
"Johnny Majors",1983,1570.75533700304,25
"Johnny Majors",1984,1565.29905341719,29
"Johnny Majors",1985,1615.18256897152,12
"Johnny Majors",1986,1585.15581170301,20
"Johnny Majors",1987,1623.98118450989,10
"Johnny Majors",1988,1569.82344113661,24
"Johnny Majors",1989,1634.74085946069,8
"Johnny Majors",1990,1650.11403487388,5
"Johnny Majors",1991,1647.36876382646,7
"Johnny Majors",1992,1620.20493002643,11
"Johnny Majors",1993,1538.8069375105,43
"Johnny Majors",1994,1489.56222209559,1710
"Johnny Majors",1995,1433.78528797614,1796
"Johnny Majors",1996,1442.58322336795,1800
"Joker Phillips",2010,1475.92276992272,1962
"Joker Phillips",2011,1462.92411012063,2008
"Joker Phillips",2012,1390.43612395866,2078
"Jon Embree",2011,1452.37901024173,2022
"Jon Embree",2012,1408.00683918802,2069
"Jon Tenuta",2007,1507.11324411326,87
"Jordan C. Wells",1892,NA,NA
"Joseph ""Joe"" McKenney",1928,1528.05281897455,27
"Joseph ""Joe"" McKenney",1929,1529.29499627329,27
"Joseph ""Joe"" McKenney",1930,1521.97124720497,31
"Joseph ""Joe"" McKenney",1931,1516.47843540373,37
"Joseph ""Joe"" McKenney",1932,1512.35882655279,45
"Joseph ""Joe"" McKenney",1933,1509.2691199146,48
"Joseph ""Joe"" McKenney",1934,1506.95183993595,56
"Joseph ""Joe"" Reilly & Joseph Kenney",1908,1490,395
"Joseph ""Joe"" Yukica",1968,1500.79460500881,88
"Joseph ""Joe"" Yukica",1969,1513.03951533706,48
"Joseph ""Joe"" Yukica",1970,1538.51226987732,34
"Joseph ""Joe"" Yukica",1971,1552.24767180633,23
"Joseph ""Joe"" Yukica",1972,1486.50814550415,1414
"Joseph ""Joe"" Yukica",1973,1498.68077347476,1348
"Joseph ""Joe"" Yukica",1974,1524.04481072266,52
"Joseph ""Joe"" Yukica",1975,1522.63917864442,49
"Joseph ""Joe"" Yukica",1976,1554.28099375433,30
"Joseph ""Joe"" Yukica",1977,1537.08350275255,42
"Joseph A. ""Joe"" Meyer",1938,1480.97040674032,957
"Joseph A. ""Joe"" Meyer",1939,1485.46957356535,963
"Joseph A. ""Joe"" Meyer",1940,1488.81893110748,965
"Joseph A. ""Joe"" Meyer",1941,1499.45310924119,869
"Joseph A. ""Joe"" Meyer",1942,1511.48158124795,51
"Joseph A. Massie",1894,NA,NA
"Joseph A. Pipal",1916,1492.28289801516,560
"Joseph A. Pipal",1917,1476.60264236714,633
"Joseph Courtney",1911,NA,NA
"Joseph Drum",1893,NA,NA
"Joseph Dwyer",1921,1479.92931380678,706
"Joseph Dwyer",1922,1495.37997504957,651
"Joseph Dwyer",1923,1506.28148531518,62
"Joseph Dwyer",1924,1513.05174464556,42
"Joseph Dwyer",1925,1480.10135015146,787
"Joseph H. ""Joe"" Maddock",1904,1509.01593065353,40
"Joseph H. ""Joe"" Maddock",1905,1524.97490789462,19
"Joseph H. ""Joe"" Maddock",1906,1536.15437806086,12
"Joseph H. ""Joe"" Maddock",1907,1524.74675102469,19
"Joseph H. ""Joe"" Maddock",1908,1537.44834099361,10
"Joseph H. ""Joe"" Maddock",1909,1545.94994501941,7
"Joseph H. ""Joe"" Maddock",1924,1502.65019016574,86
"Joseph H. Thompson",1908,1489.54494859232,401
"Joseph H. Thompson",1909,1472.14092169136,459
"Joseph H. Thompson",1910,1499.52075422736,299
"Joseph H. Thompson",1911,1500.20951890528,147
"Joseph H. Thompson",1912,1472.11939314753,522
"Joseph L. ""Joe"" Kuharich",1959,1508.58179222675,63
"Joseph L. ""Joe"" Kuharich",1960,1459.01995412903,1321
"Joseph L. ""Joe"" Kuharich",1961,1481.60367865048,1299
"Joseph L. ""Joe"" Kuharich",1962,1499.34185849679,1193
"Joseph L. ""Joe"" Sheeketski",1947,1540.37290009191,25
"Joseph L. ""Joe"" Sheeketski",1948,1564.40226950479,19
"Joseph L. ""Joe"" Sheeketski",1949,1574.05667549012,13
"Joseph L. ""Joe"" Sheeketski",1950,1519.10811708993,52
"Joseph Lawless",1895,NA,NA
"Joseph M. Duff, Jr.",1913,1520.93021469015,18
"Joseph M. Duff, Jr.",1914,1535.16474709542,13
"Joseph McCulloch",1921,1510,44
"Joseph McCulloch",1922,1517.06853333898,34
"Joseph Railsback",1905,1489.70379676038,323
"Joseph Smith",1908,1490,396
"Joseph T. Coleman",1951,1459.39782786945,1204
"Joseph T. Coleman",1952,1441.85060008989,1225
"Joseph W. Beacham",1911,1499.96699228917,222
"Josh C. Cody",1927,1509.70058405809,48
"Josh C. Cody",1928,1515.73401232289,40
"Josh C. Cody",1929,1525.44692115394,30
"Josh C. Cody",1930,1519.28431389986,34
"Josh C. Cody",1936,1452.80116993385,964
"Josh C. Cody",1937,1430.80821569495,991
"Josh C. Cody",1938,1424.47462533818,1002
"Josh C. Cody",1939,1447.52237732471,1014
"Josh C. Cody",1955,1499.4740380016,1079
"Jules V. Sikes",1948,1517.67723788738,50
"Jules V. Sikes",1949,1504.16298795495,79
"Jules V. Sikes",1950,1512.68623216948,63
"Jules V. Sikes",1951,1552.23322144976,17
"Jules V. Sikes",1952,1552.58179743307,19
"Jules V. Sikes",1953,1475.3627049798,1203
"Julius F. ""Wag"" Wagner",1942,1499.53983469812,891
"Julius F. ""Wag"" Wagner",1945,1470.149594729,1081
"Julius F. ""Wag"" Wagner",1946,1452.46345089392,1118
"Julius J. Johnston",1940,1461.44937002594,1015
"Julius J. Johnston",1941,1436.55871026026,1044
"Julius J. Johnston",1942,1419.30838937226,1074
"June Jones",1999,1536.54700871988,47
"June Jones",2000,1470.61304563668,1824
"June Jones",2001,1531.97338914457,57
"June Jones",2002,1555.52310517228,42
"June Jones",2003,1564.66412533688,39
"June Jones",2004,1558.01333793357,42
"June Jones",2005,1520.95531388996,65
"June Jones",2006,1565.686965667,30
"June Jones",2007,1612.74046097494,15
"June Jones",2008,1471.73060105212,1940
"June Jones",2009,1487.23206509617,1914
"June Jones",2010,1484.50503656707,1939
"June Jones",2011,1514.71269199231,78
"June Jones",2012,1517.34459973879,90
"June Jones",2013,1497.97950208943,1917
"June Jones",2014,1418.41530722582,2101
"Justa Lindgren",1906,1492.53698093391,333
"Justin Fuente",2012,1450.53002885898,2040
"Justin Fuente",2013,1411.54386277727,2092
"Justin Fuente",2014,1516.1288712641,93
"Justin Fuente",2015,1541.33856863218,59
"Justin M. ""Sam"" Barry",1941,1455.49654193415,1034
"Justus F. Soule",1895,NA,NA
"Justus F. Soule",1896,NA,NA
"Justus F. Soule",1897,NA,NA
"Justus F. Soule",1899,1489.70658356009,176
"Karl Core",1900,1490.21583382825,194
"Karl Dorrell",2003,1505.43700547744,95
"Karl Dorrell",2004,1505.96118808104,94
"Karl Dorrell",2005,1583.3110851401,27
"Karl Dorrell",2006,1565.94112526701,27
"Karl Dorrell",2007,1535.14288082412,52
"Keith Burns",2000,1475.3841993974,1817
"Keith Burns",2001,1396.48451636591,1898
"Keith Burns",2002,1355.74336603562,1917
"Keith Gilbertson",1986,1481.93719724519,1628
"Keith Gilbertson",1987,1498.52737513186,1545
"Keith Gilbertson",1988,1518.27777677511,54
"Keith Gilbertson",1992,1481.13509177209,1708
"Keith Gilbertson",1993,1540.03800951415,40
"Keith Gilbertson",1994,1501.53397813062,100
"Keith Gilbertson",1995,1460.2329341799,1776
"Keith Gilbertson",2003,1488.57661803855,1829
"Keith Gilbertson",2004,1414.66415561079,1930
"Keith Patterson",2011,1488.80412287352,1947
"Kemp Lewis",1910,1462.80338963151,491
"Kemper Shelton",1921,1500.48889386974,122
"Kemper Shelton",1922,1499.83342351585,498
"Ken ""Red"" Cochrane",1952,NA,NA
"Ken ""Red"" Cochrane",1953,NA,NA
"Ken Cooper",1974,1463.86667757051,1495
"Ken Cooper",1975,1508.10011750633,67
"Ken Cooper",1976,1502.59248362264,85
"Ken Cooper",1977,1501.76279737596,96
"Ken Gleason",1947,1470.36949997616,1122
"Ken Gleason",1948,1490.06252660537,1082
"Ken Hatfield",1979,1441.41981748498,1584
"Ken Hatfield",1980,1410.63593701157,1611
"Ken Hatfield",1981,1435.94165227964,1610
"Ken Hatfield",1982,1497.24841383961,1496
"Ken Hatfield",1983,1571.65584166948,24
"Ken Hatfield",1984,1563.07052802375,30
"Ken Hatfield",1985,1608.76213794432,16
"Ken Hatfield",1986,1608.02314343337,16
"Ken Hatfield",1987,1602.41648564391,16
"Ken Hatfield",1988,1624.74702163893,13
"Ken Hatfield",1989,1639.07496701099,7
"Ken Hatfield",1990,1642.60244102061,6
"Ken Hatfield",1991,1627.36258894312,9
"Ken Hatfield",1992,1558.6335012353,27
"Ken Hatfield",1993,1579.77318970144,21
"Ken Hatfield",1994,1530.07168464282,51
"Ken Hatfield",1995,1467.59728926632,1765
"Ken Hatfield",1996,1512.78237978046,71
"Ken Hatfield",1997,1534.60196497052,50
"Ken Hatfield",1998,1516.55392899598,70
"Ken Hatfield",1999,1504.97025052413,92
"Ken Hatfield",2000,1453.86517072456,1845
"Ken Hatfield",2001,1505.11813750877,94
"Ken Hatfield",2002,1466.76462558194,1862
"Ken Hatfield",2003,1456.13522545977,1889
"Ken Hatfield",2004,1428.39867475482,1920
"Ken Hatfield",2005,1389.64721826237,1958
"Ken Niumatalolo",2007,1531.12543506891,56
"Ken Niumatalolo",2008,1528.82767554655,54
"Ken Niumatalolo",2009,1563.12712122176,35
"Ken Niumatalolo",2010,1575.20409285403,27
"Ken Niumatalolo",2011,1517.31409197313,74
"Ken Niumatalolo",2012,1511.84801605635,94
"Ken Niumatalolo",2013,1538.74791519383,59
"Ken Niumatalolo",2014,1545.51673200584,49
"Ken Niumatalolo",2015,1601.72261384098,18
"Kenneth ""Jack"" Mollenkopf",1956,1493.71446393143,1185
"Kenneth ""Jack"" Mollenkopf",1957,1513.52877478208,56
"Kenneth ""Jack"" Mollenkopf",1958,1580.09351558888,9
"Kenneth ""Jack"" Mollenkopf",1959,1580.53121343491,11
